Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),DebtToIncomeRatio,LoanToPropertyRatio,TotalFinancialBurden
46,5642.8,0,2,13,2,70190.1,414.19,1,1,2.0,817.01,0,0,5642.8,2,1,1,131646.38,52642.58,0.07338849711187498,0.5331674659989436,70604.29000000001
35,1692.2,0,3,5,1,38324.92,185.11,0,1,3.0,659.63,0,2,1692.2,4,2,1,63130.64,26827.44,0.10932553744389323,0.6070635896675581,38510.03
47,1605.53,0,2,12,1,11195.9,107.13,0,1,2.0,602.74,0,0,1605.53,3,1,1,20764.27,0.0,0.06668409553509738,0.5391646725518137,11303.029999999999
49,3074.38,0,2,13,2,106676.42,629.11,0,0,3.0,739.52,0,1,3074.38,3,0,1,123639.38,69339.67,0.2045633385142649,0.8627959571136873,107305.53
27,1794.22,0,2,7,1,33861.66,225.31,1,0,1.0,686.35,0,0,1794.22,3,1,1,51542.56,22010.08,0.12550550907409677,0.6569522943312415,34086.97
48,2171.43,0,2,17,1,164995.71,548.19,0,1,2.0,805.83,0,2,2171.43,3,1,1,243465.1,131996.57,0.2523395460383074,0.6776948002206467,165543.9
18,3457.65,0,2,7,1,165980.04,616.08,0,0,2.0,781.31,0,2,3457.65,1,1,1,305331.17,116186.03,0.17812730400589827,0.5436048222498141,166596.12
18,2705.63,0,2,5,1,165702.02,606.47,0,0,2.0,739.815,1,2,2705.63,1,2,1,230217.88,115991.41,0.22406830634405145,0.7197586053758926,166308.49
31,2223.3,0,2,17,1,41308.48,341.65,0,0,5.0,671.52,0,0,2223.965,3,0,1,72532.59,28915.94,0.15359888504248526,0.5695082788539766,41650.130000000005
45,1704.98,0,4,17,1,20634.99,102.18,0,1,3.0,738.72,0,1,1704.98,1,0,1,31828.19,14444.49,0.059895192206239234,0.6483039624948044,20737.170000000002
21,2113.97,0,3,15,1,163936.73,498.11,0,1,2.0,819.97,1,1,2113.97,1,1,1,201517.6,114755.71,0.23551634302141405,0.8135066936749263,164434.84
58,2041.67,0,2,3,0,113748.04,325.81,1,1,2.0,646.99,0,0,2041.67,2,2,1,149625.34,0.0,0.15950202431131802,0.7602140104476257,114073.84999999999
18,644.27,0,3,5,1,46784.19,200.97,0,1,1.0,739.815,0,2,644.27,2,0,1,74592.33,37427.35,0.31145102050304524,0.6271899913839482,46985.16
18,2616.04,0,2,13,1,22092.97,225.32,0,1,2.0,735.84,0,0,2616.04,1,1,1,38434.64,15465.08,0.08609727019839207,0.5748042702033842,22318.29
45,1720.8,0,2,7,1,56352.04,293.6,1,1,3.0,782.48,1,2,1720.8,4,2,1,80233.57,39446.43,0.170519224067836,0.7023411479615332,56645.64
46,2703.76,0,2,17,1,34098.79,369.97,1,1,2.0,674.92,0,0,2703.76,4,2,0,40734.54,0.0,0.136784779425901,0.8370771567039494,34468.76
19,2223.3,0,2,7,1,45074.15,337.17,1,1,4.0,617.7,0,2,2223.965,1,2,1,85029.29,0.0,0.151584768241694,0.5300952166574994,45411.32
58,2482.47,0,2,7,1,85840.29,619.85,0,1,2.0,780.74,0,2,2482.47,2,0,1,138117.53,68672.23,0.24959029100411925,0.6214972748406749,86460.14
27,1309.28,0,2,15,1,28089.17,132.19,0,1,3.0,840.85,0,1,1309.28,4,0,1,43543.11,19662.42,0.10088683334859724,0.6450739261865726,28221.359999999997
35,1583.8,0,2,3,1,168404.65,554.4,0,0,3.0,667.19,0,1,1583.8,4,2,1,270280.27,117883.25,0.3498233215547703,0.6230718465989152,168959.05
50,2122.66,0,2,5,1,181648.94,429.88,0,0,1.0,583.34,0,2,2122.66,2,2,1,222780.89,0.0,0.20242411685486378,0.8153667248266904,182078.82
43,2937.34,0,2,9,1,44784.24,332.44,0,0,3.0,692.32,0,0,2937.34,1,1,1,75084.49,31348.97,0.11313871097286222,0.5964433341248755,45116.68
38,3064.38,0,4,12,1,152491.87,502.36,0,1,2.0,746.89,1,2,3064.38,4,2,1,189329.78,99119.72,0.16388180258238783,0.8054256682405259,152994.22999999998
31,2223.3,0,2,7,1,19154.19,90.81,1,1,2.0,715.62,0,2,2223.965,2,1,1,27562.31,13407.93,0.040826327383896056,0.694916176613041,19245.0
42,2257.16,0,3,7,2,157847.94,519.74,0,1,1.0,716.41,0,2,2257.16,2,1,1,283253.21,110493.56,0.2301608389130974,0.5572659979175596,158367.68
47,2223.3,0,2,3,1,180789.63,547.99,1,0,2.0,629.63,0,0,2223.965,4,0,1,231527.42,0.0,0.246365148586072,0.7808528646288866,181337.62
46,3439.89,0,3,5,1,273435.51,764.83,1,0,2.0,778.9,0,1,3439.89,3,2,1,315152.86,218748.41,0.2222767946664962,0.8676254512637098,274200.34
41,2508.31,0,2,10,1,22250.0,173.85,0,1,1.0,812.66,1,2,2508.31,4,1,1,32436.81,0.0,0.06928199385488441,0.6859279340991269,22423.85
37,1979.01,0,3,13,1,6830.1,71.1,1,1,3.0,871.52,0,0,1979.01,3,0,0,10681.75,5464.08,0.03590890955096186,0.6393578432519716,6901.200000000001
18,2096.2,0,3,2,0,27437.55,239.43,0,1,2.0,719.08,0,1,2096.2,2,0,1,36078.11,17834.41,0.11416650772458517,0.760483005262602,27676.98
61,2389.02,0,2,13,1,84689.72,405.89,0,1,3.0,739.815,0,0,2389.02,3,0,1,156265.77,59282.8,0.16982703073614447,0.5419560409420379,85095.61
31,2223.3,0,2,17,0,63057.34,604.51,0,0,2.0,754.12,0,2,2223.965,3,1,1,-999.0,44140.14,0.2717753900103403,-63.183707414829655,63661.85
21,2223.3,0,3,7,2,114939.37,656.77,1,1,2.0,828.01,1,2,2223.965,3,2,1,129449.3,80457.56,0.29527042215528476,0.8879034656543863,115596.14
56,3499.07,0,2,12,1,26897.45,137.84,1,0,2.0,773.61,0,2,3499.07,1,0,1,44423.77,21517.96,0.03938206950146711,0.6054606472920401,27035.29
32,1858.36,0,2,7,1,94705.12,384.49,0,1,2.0,699.06,0,2,1858.36,1,2,1,107728.87,66293.58,0.2067862060063678,0.8790980625893264,95089.61
64,3332.01,0,2,2,1,67016.68,359.0,0,0,3.0,691.48,0,0,3332.01,2,1,1,116962.92,46911.68,0.1077104479134476,0.5729688266261938,67375.68
46,3045.32,0,2,7,1,91580.01,428.96,0,1,2.0,756.47,0,1,3045.32,3,2,1,153743.25,64106.01,0.14081252133721997,0.5956646183515806,92008.97
45,1396.39,0,2,7,0,44526.76,264.57,1,1,2.0,660.23,0,2,1396.39,3,0,1,51782.94,31168.73,0.18933153951294912,0.859856550119593,44791.33
47,3020.87,0,2,17,1,108221.23,318.44,0,1,1.0,756.58,0,1,3020.87,1,2,1,136472.57,81165.92,0.10537845770996106,0.7929830662449879,108539.67
34,2629.46,0,2,7,0,137738.58,512.16,1,1,2.0,763.0,0,1,2629.46,1,2,1,178745.05,96417.01,0.19470358796560297,0.7705825107743639,138250.74
43,2223.3,0,3,7,1,33315.52,157.81,0,1,1.0,739.815,1,2,2223.965,1,1,1,40111.46,-999.0,0.0709481634671582,0.8305529005201874,33473.329999999994
18,2963.69,0,2,7,1,140561.21,506.9,0,1,2.0,839.14,0,0,2963.69,2,1,1,231605.7,0.0,0.1709790905625883,0.6068961303796478,141068.11
18,3968.27,0,2,7,1,154348.85,714.46,1,1,4.0,866.43,0,1,3968.27,3,2,1,203101.66,115761.64,0.17999783335474787,0.7599548425412055,155063.31
27,3131.81,0,4,12,2,61940.74,358.97,1,1,2.0,862.25,0,2,3131.81,4,0,1,74457.98,43358.52,0.11458403158825464,0.8318773638854575,62299.71
40,2223.3,0,2,12,1,32527.76,375.09,0,0,4.0,761.65,0,1,2223.965,1,1,1,45626.63,22769.43,0.1686328283055343,0.7128961114131942,32902.85
42,4168.57,0,2,7,1,27945.21,316.42,1,0,2.0,739.76,0,0,4168.57,3,2,1,42806.36,18164.39,0.07588792129644065,0.6528132078222062,28261.629999999997
61,1063.17,0,4,12,1,91668.1,419.53,0,0,2.0,739.79,1,0,1063.17,3,2,0,114643.21,0.0,0.39423212456656354,0.7995876983233606,92087.63
37,3781.66,0,2,5,1,122702.41,342.47,0,1,2.0,839.82,0,1,3781.66,4,0,1,157886.13,85891.69,0.09053681800637647,0.7771527039601012,123044.88
41,3100.51,0,3,7,2,93511.29,736.82,1,0,4.0,679.4,0,1,3100.51,4,0,1,124833.85,65457.9,0.23756815228711176,0.7490800045019479,94248.11
33,3758.11,0,2,7,1,56300.29,267.68,0,0,2.0,604.5,0,1,3758.11,3,2,0,75444.51,0.0,0.0712083445283591,0.7462377814133672,56567.97
19,4295.57,0,2,7,2,95685.44,472.07,1,1,2.0,772.58,0,2,4295.57,4,0,0,172448.08,0.0,0.1098713625054404,0.5548619917253256,96157.51000000001
25,3499.31,0,3,7,1,43757.24,339.31,0,1,1.0,650.07,0,1,3499.31,1,1,1,70403.93,28442.21,0.096937128425768,0.62150818131628,44096.549999999996
56,2363.91,0,3,8,0,68753.88,381.8,0,0,2.0,747.54,0,2,2363.91,1,1,1,116689.76,44690.02,0.16144377587307765,0.5891972937703037,69135.68000000001
56,3185.89,0,4,12,0,189934.61,743.54,0,1,4.0,838.95,0,1,3185.89,3,2,1,249934.12,0.0,0.23331210051178422,0.7599356585020944,190678.15
37,2223.3,0,3,7,2,252830.0,683.82,0,0,2.0,860.55,0,1,2223.965,4,0,1,319206.26,176981.0,0.3074315514993481,0.7920559200313928,253513.82
31,3118.96,0,3,5,2,94730.73,486.31,0,1,2.0,739.815,0,2,3118.96,2,1,1,126562.22,71048.05,0.1558705880844626,0.7484854604678989,95217.04
65,3699.69,0,5,7,1,136882.87,591.62,1,1,2.0,857.17,0,1,3699.69,1,2,1,224913.32,95818.01,0.15986748417187066,0.60860006601625,137474.49
40,1837.6,0,3,7,2,68313.05,291.96,0,0,3.0,722.13,0,2,1837.6,2,1,1,94095.58,-999.0,0.15879473512455128,0.7259886597366239,68605.01000000001
18,2503.34,0,4,13,1,44286.78,253.33,0,1,2.0,800.09,0,1,2503.34,4,0,1,51582.19,31000.75,0.10115639250261546,0.8585506247287149,44540.11
33,1364.09,0,4,12,0,23638.69,135.13,0,0,5.0,653.24,0,2,1364.09,2,0,1,33247.09,15365.15,0.09898981019566476,0.7109788863059503,23773.82
30,2650.6,0,3,12,1,220260.3,654.36,0,0,3.0,770.15,1,1,2650.6,2,0,-999,331273.67,165195.22,0.24677930306230203,0.664887236926385,220914.65999999997
21,3524.99,0,2,13,1,162674.74,828.13,1,1,2.0,799.57,0,0,3524.99,4,0,1,276462.55,130139.79,0.23486453449953065,0.5884129752366993,163502.87
23,1287.56,0,2,5,1,41335.71,221.1,0,1,1.0,834.96,0,2,1287.56,2,1,1,68585.07,0.0,0.1715868876885826,0.6026837519630444,41556.81
27,11763.52,0,3,7,2,309279.76,867.43,1,0,4.0,817.73,1,2,11763.52,1,0,0,539444.73,0.0,0.07373271497689662,0.5733287758158732,310147.19
60,2395.07,0,2,7,1,18568.92,100.92,0,1,2.0,770.44,1,2,2395.07,4,0,1,34411.02,12998.24,0.042118969813068896,0.5396056377974905,18669.839999999997
65,2371.63,1,5,7,0,85976.59,352.63,0,1,1.0,770.81,0,2,2371.63,4,1,0,128881.44,68781.27,0.14862410068152218,0.6670931276595943,86329.22
18,2223.3,0,2,12,0,176457.08,642.53,0,1,2.0,742.54,0,1,2223.965,3,1,1,299653.54,114697.1,0.28886840803848396,0.5888683682216195,177099.61
45,4566.75,0,2,5,1,26164.58,104.87,0,0,2.0,608.7,0,2,4566.75,3,0,1,28867.64,0.0,0.022958787149033988,0.9063322692028444,26269.45
27,1300.97,0,2,5,1,39772.55,511.33,1,0,2.0,739.815,0,0,1300.97,3,0,1,44281.28,25852.16,0.3927356237086876,0.8981594895294461,40283.880000000005
18,2395.09,0,2,7,1,136370.64,556.04,0,0,2.0,759.38,0,1,2395.09,1,1,1,155494.01,102277.98,0.23206140003088363,0.8770097509881507,136926.68000000002
18,1872.86,0,2,7,1,39753.1,375.09,0,1,2.0,697.31,0,2,1872.86,4,2,1,74373.76,25839.52,0.20016970317953314,0.5344971869489058,40128.189999999995
34,2249.13,0,2,7,1,32225.86,376.5,0,0,2.0,694.77,0,1,2249.13,2,1,1,39842.91,22558.1,0.167323665743757,0.8088026501415146,32602.36
57,2223.3,0,3,7,1,13725.2,112.5,1,0,1.0,663.3,0,0,2223.965,4,0,1,15257.95,8921.38,0.050577709841298384,0.8994852201494861,13837.7
56,2016.21,0,2,5,0,29966.22,266.74,0,0,1.0,677.52,1,1,2016.21,2,1,1,52563.89,20976.35,0.13223214241452302,0.5700805233303067,30232.960000000003
47,2223.3,0,2,12,1,137148.98,687.6,0,0,1.0,736.84,0,0,2223.965,4,0,1,235717.0,89146.84,0.3091309625500157,0.5818349892668359,137836.58000000002
47,2223.3,0,2,7,1,37760.14,204.12,0,0,2.0,621.5,0,0,2223.965,3,1,1,49286.81,0.0,0.09176819673605179,0.7661151915656225,37964.26
64,2223.3,1,5,7,2,219497.12,850.98,1,1,2.0,877.83,0,0,2223.965,1,0,0,267219.89,175597.7,0.382583284628872,0.82140703894819,220348.1
18,2223.3,0,2,7,1,60153.54,527.39,0,1,1.0,666.93,0,0,2223.965,2,1,1,105724.59,39099.8,0.23710380793957647,0.5689591327889493,60680.93
28,1268.1,0,3,7,1,49358.0,323.4,0,0,1.0,693.95,0,0,1268.1,1,2,1,90509.45,32082.7,0.2548262548262548,0.5453292962304352,49681.4
19,4496.93,0,2,12,2,107474.32,734.35,0,1,3.0,719.57,0,2,4496.93,2,1,1,155478.51,75232.02,0.1632639903244381,0.6912442674922246,108208.67000000001
38,2471.94,0,3,3,1,42675.48,293.14,1,0,3.0,643.16,1,1,2471.94,4,1,0,56003.69,0.0,0.11853906685968926,0.7619983254973824,42968.62
31,2097.5,0,2,7,1,86058.15,435.64,0,1,2.0,826.33,0,1,2097.5,1,2,1,159737.26,60240.7,0.2075959018346438,0.538744756578668,86493.79
46,2187.62,0,2,17,1,42996.93,278.4,0,0,2.0,629.78,0,2,2187.62,2,1,1,57075.73,0.0,0.12720344326561941,0.7533180334612721,43275.33
46,2689.52,0,2,13,1,33085.05,205.93,1,1,2.0,831.37,0,1,2689.52,4,1,1,51261.69,24813.79,0.07653910768178643,0.6454021433522119,33290.98
63,1863.73,0,5,7,1,179357.5,581.45,0,0,2.0,739.815,1,1,1863.73,1,1,1,312501.19,134518.12,0.31181457905434035,0.5739399778286354,179938.95
27,1943.75,0,3,16,0,171676.37,861.5,0,1,2.0,814.38,0,1,1943.75,2,0,1,266265.53,120173.46,0.44298753053091655,0.6447538487094115,172537.87
65,4335.02,0,5,7,0,97232.84,297.05,0,1,2.0,739.815,0,1,4335.02,3,1,0,-999.0,68062.99,0.06850752533429273,-97.42769539078157,97529.89
33,730.01,0,3,7,1,74233.78,388.65,1,1,3.0,720.8,0,0,730.01,2,1,1,111076.52,51963.65,0.5316616735749169,0.6683060622887511,74622.43
63,2223.3,0,2,3,1,74989.29,408.83,1,1,5.0,713.79,0,0,2223.965,3,1,1,115629.43,52492.5,0.18380164546149347,0.6485255654588502,75398.12
33,1528.95,0,3,7,1,53555.59,291.27,1,1,2.0,648.33,1,0,1528.95,2,0,1,81982.15,0.0,0.1903787705480571,0.6532511863718338,53846.85999999999
65,3008.71,1,5,7,1,140135.15,761.87,0,1,2.0,729.75,0,2,3008.71,4,0,1,210114.68,91087.85,0.25313734545853256,0.6669428478636149,140897.02
60,2249.85,1,5,7,1,45353.8,336.42,0,1,2.0,722.18,0,0,2249.85,4,0,0,64028.73,31747.66,0.14946353599751205,0.7083240863267736,45690.22
18,6065.42,0,3,13,1,309408.2,1038.24,0,1,2.0,800.46,0,2,6065.42,1,0,1,558555.44,232056.15,0.17114542019840367,0.5539425881474037,310446.44
18,5671.3,0,4,7,2,151054.42,437.28,0,1,2.0,832.48,0,2,5671.3,4,0,1,180386.14,113290.82,0.07709042187472454,0.8373901820273885,151491.7
40,2223.9,0,4,10,1,63888.44,311.75,0,0,3.0,741.0,0,0,2223.9,4,2,1,104878.72,44721.91,0.14011865701829296,0.6091591396315703,64200.19
19,2964.22,0,2,2,1,166318.99,521.83,0,1,2.0,757.8,0,2,2964.22,4,2,1,261649.95,116423.29,0.17598356951592128,0.6356521541389396,166840.81999999998
46,3292.12,0,2,7,1,52282.64,461.45,1,1,2.0,767.66,0,1,3292.12,1,2,1,77764.83,36597.85,0.1401254737148965,0.6723086476412583,52744.09
52,3024.27,0,3,17,1,125717.73,769.86,1,1,2.0,863.41,1,1,3024.27,3,1,1,231935.45,94288.3,0.25447645995233487,0.5420352428434598,126487.59
49,2223.3,0,2,13,2,336792.37,826.07,1,0,1.0,839.03,0,2,2223.965,2,2,1,476044.47,235754.66,0.37138425572090095,0.7074794136786976,337618.44
18,1718.02,0,2,12,1,55600.1,578.59,0,1,2.0,801.98,0,0,1718.02,2,0,1,102203.08,38920.07,0.3365813079545323,0.5440105717893062,56178.689999999995
21,2596.14,0,2,4,1,39892.04,259.25,1,0,2.0,642.9,0,0,2596.14,1,0,0,71010.53,0.0,0.09982134193766991,0.5617684902719319,40151.29
61,2018.42,1,5,7,1,44501.57,306.66,0,1,2.0,623.08,0,1,2018.42,3,1,0,56722.3,28926.02,0.151855483257569,0.7845377472749293,44808.23
22,2651.86,0,2,7,1,41876.16,208.67,0,1,2.0,739.46,0,0,2651.86,2,2,1,49317.49,29313.31,0.07865850440656498,0.8490965558758998,42084.83
18,2990.23,0,3,5,0,26862.44,126.93,0,1,2.0,657.41,0,0,2990.23,3,0,1,43441.98,18803.71,0.04243404886952859,0.6183378764532267,26989.37
21,2620.09,0,3,17,1,24952.96,137.87,1,1,1.0,741.64,0,2,2620.09,2,2,1,41196.89,17467.07,0.052600254092762935,0.6056853882565345,25090.829999999998
64,3347.67,0,5,7,1,126718.22,378.34,0,0,2.0,788.56,1,0,3347.67,2,2,-999,207762.25,88702.75,0.11298216904024581,0.6099164313226714,127096.56
29,2538.08,0,2,13,0,138244.24,405.55,1,1,4.0,680.08,0,0,2538.08,2,1,1,168829.94,89858.76,0.1597232068308206,0.8188323775251147,138649.78999999998
44,2223.3,0,3,7,1,56366.46,288.84,1,1,2.0,649.6,0,1,2223.965,2,0,-999,78380.04,0.0,0.1298565840938722,0.7191338619645772,56655.299999999996
63,4166.21,0,2,3,1,70665.41,425.99,1,0,2.0,729.58,0,2,4166.21,4,0,1,86963.82,49465.79,0.10222426995519784,0.8125746709991465,71091.40000000001
24,2781.36,0,2,17,1,101039.76,391.01,0,1,2.0,861.21,0,0,2781.36,4,1,1,188602.89,75779.82,0.14053177877772824,0.535724687332801,101430.76999999999
19,1869.62,0,2,12,0,98874.4,437.37,1,1,3.0,590.74,0,2,1869.62,3,0,1,152657.53,0.0,0.2338101805818392,0.6476834278438289,99311.76999999999
46,3667.77,0,3,7,2,130135.57,448.02,0,1,2.0,750.12,0,1,3667.77,3,0,1,212905.01,97601.68,0.12211722184819435,0.6112348355032345,130583.59000000001
65,1737.24,1,5,7,1,36295.1,388.53,1,1,2.0,702.64,1,1,1737.24,2,0,1,42944.53,25406.57,0.22351919182621502,0.8451426725901392,36683.63
63,4238.55,0,3,14,1,87371.06,394.83,0,1,2.0,756.11,1,1,4238.55,4,0,1,132335.04,69896.85,0.09313016711679305,0.660221206558697,87765.89
63,3435.2,0,2,7,1,107706.39,508.47,1,1,3.0,765.96,0,1,3435.2,1,1,1,187838.76,75394.47,0.14797450672254236,0.5733950575746051,108214.86
37,2223.3,0,4,12,0,73721.23,333.58,1,1,2.0,739.815,0,1,2223.965,2,1,1,131316.49,55290.92,0.1499707773232028,0.5613968862792001,74054.81
61,1594.24,0,2,7,1,101119.41,841.22,0,1,3.0,739.815,0,0,1594.24,3,0,1,153881.33,65727.62,0.5273313106491814,0.6571216461305207,101960.63
18,3468.65,0,2,4,1,96957.03,596.14,1,1,3.0,654.56,0,2,3468.65,3,2,1,159179.52,63022.07,0.17181560099721874,0.6091011010643765,97553.17
65,2223.3,1,5,7,1,130512.6,376.1,0,1,1.0,739.815,0,1,2223.965,4,1,1,242198.45,91358.82,0.16908690374499843,0.5388641468839008,130888.70000000001
41,2223.3,0,2,7,1,130768.78,695.96,1,0,2.0,789.06,0,0,2223.965,2,1,1,153298.07,91538.15,0.312889448365778,0.853030484790286,131464.74
18,2223.3,0,2,7,0,98309.7,334.32,0,0,1.0,600.16,0,2,2223.965,4,1,0,130933.76,0.0,0.15030346625904778,0.7508296498194978,98644.02
60,2223.3,1,5,7,1,158796.85,811.09,1,1,2.0,702.88,0,0,2223.965,3,1,1,284618.77,111157.8,0.36464955266825516,0.5579262817899122,159607.94
23,4076.63,0,3,13,1,328827.44,882.59,1,0,2.0,771.89,0,2,4076.63,4,2,1,622793.92,230179.21,0.21644680856281712,0.527986708690559,329710.03
28,1509.81,0,2,4,1,34437.17,332.92,1,1,1.0,802.25,0,2,1509.81,1,2,1,62479.5,-999.0,0.22035861557707456,0.5511666840054097,34770.09
43,3176.24,0,2,7,1,143963.66,573.22,1,0,4.0,672.37,0,1,3176.24,1,1,0,199970.25,0.0,0.18041444775969082,0.7199217887571339,144536.88
21,5664.45,0,3,15,1,101221.71,592.1,1,1,1.0,833.92,0,2,5664.45,2,2,1,188198.4,75916.28,0.10451067435066942,0.5378428942919053,101813.81000000001
41,2038.25,0,3,3,1,24701.04,246.46,1,1,3.0,620.85,0,2,2038.25,4,1,1,30262.33,0.0,0.12085815863675371,0.8162036365462756,24947.5
38,1972.94,0,2,5,1,41256.63,181.24,0,1,1.0,815.73,0,0,1972.94,2,0,1,67176.7,33005.3,0.09181636726546906,0.6141417464426439,41437.869999999995
29,4482.8,0,3,17,1,123793.99,494.1,0,1,2.0,867.59,0,0,4482.8,3,2,1,221246.77,86655.79,0.11019670814933762,0.5595264982783782,124288.09000000001
19,3678.63,0,3,7,1,311715.93,855.87,1,1,2.0,835.31,0,2,3678.63,3,2,1,373153.27,233786.95,0.23259675565206284,0.8353540480723963,312571.8
41,3944.42,0,2,12,1,124936.16,391.47,0,0,3.0,852.88,1,0,3944.42,4,1,1,219846.54,93702.12,0.09922137567103123,0.5682854581861594,125327.63
65,933.28,1,5,7,1,26735.2,263.34,1,1,3.0,816.83,1,1,933.28,2,1,1,43308.3,0.0,0.28186410926060707,0.6173085226498697,26998.54
61,3160.45,0,2,6,1,122444.66,363.8,1,1,5.0,708.57,1,2,3160.45,4,1,1,199497.42,85711.26,0.11507377943665091,0.6137625551119653,122808.46
37,2223.3,0,2,5,1,99879.77,489.22,1,0,1.0,813.62,0,0,2223.965,1,2,1,181321.62,74909.83,0.21994335296497775,0.5508400992661588,100368.99
53,1572.36,0,2,7,1,18389.63,144.87,0,1,2.0,778.74,0,2,1572.36,2,2,0,34539.68,0.0,0.09207682920628464,0.5324049787091627,18534.5
58,1838.28,0,3,5,0,61786.56,341.35,0,1,2.0,683.07,0,0,1838.28,4,0,1,91610.12,40161.26,0.185588926101518,0.6744438884711812,62127.909999999996
31,1874.95,0,4,7,1,135310.2,485.48,0,1,2.0,750.69,0,1,1874.95,2,0,1,254881.24,94717.14,0.25879154561688744,0.5308733947096511,135795.68000000002
41,1354.97,0,2,12,0,99232.66,298.11,0,0,1.0,715.87,0,0,1354.97,1,1,1,119701.33,64501.23,0.2198499966813425,0.82899522507206,99530.77
26,1217.12,0,3,5,1,105154.48,498.05,0,1,3.0,738.58,0,1,1217.12,4,2,0,156579.0,0.0,0.4088677634387417,0.6715703154936773,105652.53
53,2180.25,0,2,15,1,149126.78,487.61,0,1,3.0,751.2,0,2,2180.25,1,1,1,252844.19,111845.08,0.2235461318051576,0.5897948068539488,149614.38999999998
19,2223.3,0,4,7,1,102898.46,464.4,0,0,4.0,670.04,0,1,2223.965,2,2,1,133838.94,66884.0,0.2087847862248797,0.7688172902647745,103362.86
33,2255.66,0,2,7,1,38514.75,227.52,1,0,1.0,739.815,0,2,2255.66,2,2,1,49267.67,30811.8,0.10082156815825159,0.7817290379464272,38742.27
37,6691.57,0,3,17,1,195808.73,946.95,1,1,2.0,750.94,0,2,6691.57,4,0,-999,335785.24,137066.11,0.14149272999759435,0.5831350623539547,196755.68000000002
47,1453.41,0,2,5,1,23288.98,173.38,0,1,2.0,645.35,0,1,1453.41,4,1,0,26227.97,0.0,0.11920985141741323,0.8879105813152403,23462.36
30,2223.3,0,3,15,1,132430.8,680.85,0,0,2.0,791.52,1,1,2223.965,1,1,1,180262.51,99323.1,0.3060962999595378,0.7346511781558008,133111.65
37,2223.3,0,2,12,1,7403.73,88.23,0,0,1.0,658.15,1,1,2223.965,4,2,1,9458.15,5182.61,0.03966641190486895,0.7827056342271769,7491.959999999999
47,2912.67,0,2,12,0,64531.82,345.38,0,0,2.0,758.53,0,0,2912.67,4,1,1,111116.18,48398.86,0.11853778911132695,0.5807546591805156,64877.2
32,1303.94,0,2,10,0,82129.48,450.42,0,0,2.0,640.18,0,0,1303.94,1,0,1,141369.39,0.0,0.34516529495608994,0.5809524894145088,82579.9
47,1723.13,0,2,5,1,43883.89,244.64,0,0,4.0,754.32,1,1,1723.13,1,0,0,71116.09,0.0,0.14189185270252241,0.6170653214297717,44128.53
21,2111.52,0,2,12,1,26765.33,188.07,0,1,3.0,664.79,0,1,2111.52,2,0,1,35933.91,18735.73,0.08902637608164655,0.7448280794358466,26953.4
18,2383.9,0,4,12,1,39210.53,247.52,1,1,1.0,654.05,0,2,2223.965,4,0,1,67450.24,25486.84,0.10378632227766363,0.5813166666765502,39458.049999999996
37,1400.93,0,2,2,1,89490.8,470.35,0,1,2.0,685.52,1,2,1400.93,2,1,1,100431.14,58169.02,0.3355017725564044,0.8910573846181113,89961.15000000001
37,2719.51,0,3,7,2,76949.85,564.22,0,1,4.0,807.05,0,1,2719.51,3,0,1,114694.2,57712.39,0.20739493697872824,0.6709073265489751,77514.07
48,2519.25,0,3,4,1,164581.79,672.93,1,1,1.0,769.8,0,1,2519.25,3,2,1,201566.22,123436.34,0.26700922527527027,0.8165106905775652,165254.72
38,1921.64,0,3,13,1,36843.2,205.29,1,0,4.0,839.6,1,2,1921.64,2,2,1,44039.33,27632.4,0.10677505929347146,0.8365786541563153,37048.49
45,1581.59,0,2,0,1,31573.77,146.62,1,1,4.0,722.65,0,1,1581.59,3,1,1,46984.96,20522.95,0.09264559993428495,0.6719830774980441,31720.39
31,2858.75,0,2,13,1,58037.65,377.85,1,1,2.0,710.34,0,1,2858.75,1,2,1,98032.3,37724.47,0.13212693417256755,0.5920197524718641,58415.5
18,1367.84,0,2,4,0,44747.58,181.44,0,0,2.0,671.34,0,1,1367.84,2,1,1,50281.15,29085.93,0.13255018848075745,0.8899297265530611,44929.020000000004
34,1714.94,0,2,12,0,84423.49,375.09,0,1,4.0,762.84,1,0,1714.94,1,2,1,101399.57,63317.62,0.21859155914542464,0.8325741166938213,84798.58
26,3399.5,0,4,12,2,131529.49,911.03,0,1,2.0,795.81,0,2,3399.5,3,0,1,183902.09,98647.12,0.26791060138214967,0.7152108754670734,132440.52
18,2223.3,0,2,7,2,35216.74,174.8,1,1,2.0,691.96,1,2,2223.965,4,2,1,42585.31,22890.88,0.07858652160230184,0.8269497873847252,35391.54
63,2223.3,1,5,7,1,134592.07,391.24,0,0,2.0,755.63,0,1,2223.965,3,0,0,-999.0,107673.66,0.17589353954052958,-134.86179358717436,134983.31
21,2223.3,0,2,2,1,62991.38,329.31,1,1,5.0,677.89,1,0,2223.965,3,0,1,116763.44,40944.4,0.14805107224744862,0.5394740042430726,63320.689999999995
